,y_test,y_pred,y_proba_0,y_proba_1,testind
153,1,0,0.8181486899907042,0.18185131000929566,625
154,1,1,0.015228090239486347,0.9847719097605137,626
155,1,1,0.0023093805229168042,0.9976906194770832,627
156,1,1,0.215995921482501,0.784004078517499,628
157,1,0,0.6418100865248649,0.3581899134751351,629
158,1,1,0.10443538517092699,0.895564614829073,630
159,1,1,0.21483206014776618,0.7851679398522339,631
160,0,1,0.15498046303166,0.84501953696834,632
161,1,1,0.22787157680780284,0.7721284231921971,633
162,1,1,0.013697676156460448,0.9863023238435396,634
163,1,1,0.026618923997557498,0.9733810760024426,635
164,1,1,0.011850370476439798,0.9881496295235601,636
165,1,1,0.009662822679791572,0.9903371773202085,637
166,1,1,0.4240281526230209,0.575971847376979,638
167,1,1,0.0949221783437042,0.9050778216562957,639
168,1,0,0.6756217066623387,0.32437829333766127,640
169,1,1,0.01851208178840209,0.9814879182115981,641
170,1,1,0.0211547421690212,0.9788452578309788,642
171,1,1,0.0024830358151014973,0.9975169641848985,643
172,1,1,0.058582440563024155,0.9414175594369759,644
173,1,0,0.6794280900671115,0.32057190993288853,645
174,1,1,0.2883935302990678,0.7116064697009321,646
175,1,0,0.63071299100444,0.3692870089955599,647
176,1,1,0.27362029715699954,0.7263797028430006,648
177,1,1,0.056839801716948954,0.9431601982830511,649
178,1,1,0.029073845024210065,0.9709261549757899,650
179,1,0,0.6187367629298446,0.38126323707015547,651
180,1,1,0.015630205679568677,0.9843697943204314,652
181,1,1,0.009647277889517691,0.9903527221104824,653
182,1,1,0.006974556057664572,0.9930254439423354,654
183,1,1,0.00465329718035361,0.9953467028196463,655
184,1,1,0.45876372627151296,0.541236273728487,656
185,1,1,0.19103176979115838,0.8089682302088417,657
186,1,1,0.11011076657804768,0.8898892334219524,658
187,1,1,0.07575795437587189,0.924242045624128,659
188,1,0,0.9312034094518191,0.06879659054818085,660
189,1,1,0.00295674267446151,0.9970432573255386,661
190,1,1,0.0008412142556856406,0.9991587857443143,662
191,1,1,0.22421508409302132,0.7757849159069786,663
192,1,1,0.07929852795336145,0.9207014720466387,664
193,1,1,0.29671204418736685,0.703287955812633,665
194,1,0,0.7435951578067601,0.25640484219324,666
195,1,0,0.9231138787304823,0.07688612126951763,667
196,1,0,0.753000378000329,0.24699962199967102,668
197,1,1,0.0953196355305723,0.9046803644694277,669
198,1,0,0.5524479986073427,0.44755200139265733,670
199,1,1,0.027908273872316935,0.9720917261276831,671
200,1,1,0.029124609338471674,0.9708753906615282,672
201,1,1,0.04428548302944091,0.955714516970559,673
202,1,0,0.5476404335771428,0.4523595664228572,674
203,1,1,0.10569073883190834,0.8943092611680916,675
204,1,1,0.09621594032270342,0.9037840596772966,676
205,1,1,0.0024513122288253087,0.9975486877711747,677
206,1,0,0.768231979997721,0.23176802000227908,678
207,0,1,0.31148801003599225,0.6885119899640078,679
208,1,1,0.0006704580137253169,0.9993295419862747,680
209,1,1,0.18240075928908558,0.8175992407109144,681
210,1,1,0.03759324130576751,0.9624067586942324,682
211,1,1,0.009995786320317213,0.9900042136796827,683
212,1,1,0.2887498397490269,0.7112501602509731,684
213,1,1,0.03858824887008838,0.9614117511299115,685
214,1,1,0.05881036075027255,0.9411896392497274,686
215,1,1,0.1843338247780592,0.8156661752219406,687
216,1,1,0.005660005158148218,0.9943399948418519,688
217,1,1,0.018037635717093825,0.9819623642829061,689
218,1,1,0.004384063382621273,0.9956159366173788,690
219,1,1,0.06840202315215702,0.931597976847843,691
220,1,1,0.171578065525984,0.828421934474016,692
221,1,1,0.004242771181845373,0.9957572288181546,693
222,1,0,0.9179304121549293,0.08206958784507075,694
223,1,1,0.20051181348617195,0.799488186513828,695
224,1,1,0.11942374614821649,0.8805762538517834,696
225,1,0,0.5767744348256558,0.4232255651743442,697
226,1,0,0.7695684876255153,0.23043151237448475,698
227,1,1,0.005764168460480912,0.9942358315395191,699
228,1,1,0.01015483184637105,0.989845168153629,700
229,1,1,0.3413877874407844,0.6586122125592155,701
230,1,1,0.005271593056478285,0.9947284069435216,702
231,1,1,0.10239875437270023,0.8976012456272997,703
232,1,1,0.062104483464959004,0.937895516535041,704
233,1,1,0.4297549992598279,0.570245000740172,705
234,1,1,0.21993332675471233,0.7800666732452877,706
235,1,1,0.003530684172713494,0.9964693158272866,707
