,y_test,y_pred,y_proba_0,y_proba_1,testind
219,1,1,0.03405664333618197,0.9659433566638181,1163
220,1,1,0.0021155228689725635,0.9978844771310275,1164
221,1,1,0.2732125417471666,0.7267874582528334,1165
222,1,0,0.7292316725352487,0.27076832746475127,1166
223,1,0,0.9791252955787947,0.020874704421205224,1167
224,1,1,0.06283893096034202,0.9371610690396579,1168
225,1,1,0.08511194889441147,0.9148880511055886,1169
226,1,1,0.12529369427636472,0.8747063057236353,1170
227,1,0,0.761297593701308,0.23870240629869205,1171
228,1,1,0.053359058629419545,0.9466409413705804,1172
229,1,1,0.19090074685957256,0.8090992531404275,1173
230,1,1,0.08874221397566988,0.91125778602433,1174
231,1,1,0.06802091799623833,0.9319790820037618,1175
232,1,1,0.04841160142409797,0.9515883985759022,1176
233,1,1,0.0380781001278363,0.9619218998721637,1177
234,1,1,0.052880968146206776,0.9471190318537932,1178
235,1,1,0.28882056267045053,0.7111794373295496,1179
